No.,Time,Source,Destination,Protocol,Length,Info,Destination port,Identification,IP Flags,IP Header checksum,TCP Flags,TCP Checksum,Value
6984,32.93722938,23.23.162.15,192.168.188.128,TCP,60,443  >  41340 [ACK] Seq=5685 Ack=325 Win=64240 Len=0,41340,0x5884 (22660),0x00,0xabfc,0x010,0xd9bf,0
6985,32.93741602,172.229.230.253,192.168.188.128,TLSv1.2,312,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",53528,0x5885 (22661),0x00,0xd03c,0x018,0xaab1,0
6986,32.93742506,172.229.230.253,192.168.188.128,TLSv1.2,312,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",53530,0x5886 (22662),0x00,0xd03b,0x018,0xca0c,0
6987,32.93755713,192.168.188.128,172.229.230.253,TCP,54,53526  >  443 [ACK] Seq=659 Ack=4926 Win=43800 Len=0,443,0x7fa8 (32680),0x02,0xaa1b,0x010,0x89e5,0
6988,32.96345258,192.168.188.2,192.168.188.128,DNS,234,Standard query response 0x7f43 AAAA ocsp.ssl.com CNAME ocsp.usertrust.com CNAME ocsp.usertrust.com.edgesuite.net CNAME a207.dscb.akamai.net AAAA 2600:1401:3::174a:1c23 AAAA 2600:1401:3::174a:1c0b,49325,0x5887 (22663),0x00,0xe7b5,,,0
6989,32.97314218,192.168.188.128,172.229.230.253,TCP,54,53524  >  443 [ACK] Seq=666 Ack=5453 Win=43800 Len=0,443,0x8c7b (35963),0x02,0x9d48,0x010,0x3708,0
6990,32.97422817,23.23.162.15,192.168.188.128,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message",41342,0x5888 (22664),0x00,0xabc5,0x018,0x1963,0
6991,32.97424235,23.23.162.15,192.168.188.128,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message",41340,0x5889 (22665),0x00,0xabc4,0x018,0x4635,0
6992,32.98013139,192.168.188.128,23.74.28.11,TCP,74,54200  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1988676028 TSecr=0 WS=128,80,0x31f6 (12790),0x02,0x5848,0x002,0x556a,0
6993,32.98070553,192.168.188.128,172.229.230.253,TCP,54,53530  >  443 [ACK] Seq=328 Ack=4012 Win=40880 Len=0,443,0x7125 (28965),0x02,0xb89e,0x010,0xb9fa,0
6994,32.98079383,192.168.188.128,172.229.230.253,TCP,54,53528  >  443 [ACK] Seq=328 Ack=4012 Win=40880 Len=0,443,0xbad0 (47824),0x02,0x6ef3,0x010,0x3245,0
6995,32.98087527,192.168.188.128,23.74.28.11,TCP,74,54202  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1988676029 TSecr=0 WS=128,80,0xf001 (61441),0x02,0x9a3c,0x002,0x35ff,0
6996,32.9817284,192.168.188.128,23.74.28.11,TCP,74,54204  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1988676030 TSecr=0 WS=128,80,0x4504 (17668),0x02,0x453a,0x002,0x51a3,0
6997,32.9818248,192.168.188.128,23.74.28.11,TCP,74,54206  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1988676030 TSecr=0 WS=128,80,0x9250 (37456),0x02,0xf7ed,0x002,0xfb52,0
6998,32.98187041,192.168.188.128,23.74.28.11,TCP,74,54208  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1988676030 TSecr=0 WS=128,80,0xa29d (41629),0x02,0xe7a0,0x002,0x027e,0
6999,32.98217959,192.168.188.128,23.74.28.11,TCP,74,54210  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1988676030 TSecr=0 WS=128,80,0x3edb (16091),0x02,0x4b63,0x002,0x098b,0
7000,33.0066157,23.74.28.11,192.168.188.128,TCP,60,"80  >  54200 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",54200,0x588a (22666),0x00,0x31c4,0x012,0x798b,0
7001,33.00665798,192.168.188.128,23.74.28.11,TCP,54,54200  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0,80,0x31f7 (12791),0x02,0x585b,0x010,0x1a29,0
7002,33.00667633,23.74.28.11,192.168.188.128,TCP,60,"80  >  54202 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",54202,0x588b (22667),0x00,0x31c3,0x012,0x53cb,0
7003,33.00668289,192.168.188.128,23.74.28.11,TCP,54,54202  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0,80,0xf002 (61442),0x02,0x9a4f,0x010,0xf468,0
7004,33.0070387,192.168.188.128,23.74.28.11,OCSP,480,Request,80,0xf003 (61443),0x02,0x98a4,0x018,0x6668,0
7005,33.00710424,192.168.188.128,23.74.28.11,OCSP,480,Request,80,0x31f8 (12792),0x02,0x56b0,0x018,0x8c28,0
7006,33.00787884,23.74.28.11,192.168.188.128,TCP,60,80  >  54202 [ACK] Seq=1 Ack=427 Win=64240 Len=0,54202,0x588c (22668),0x00,0x31c6,0x010,0x69de,0
7007,33.00789384,23.74.28.11,192.168.188.128,TCP,60,80  >  54200 [ACK] Seq=1 Ack=427 Win=64240 Len=0,54200,0x588d (22669),0x00,0x31c5,0x010,0x8f9e,0
7008,33.01310831,23.74.28.11,192.168.188.128,TCP,60,"80  >  54204 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",54204,0x588e (22670),0x00,0x31c0,0x012,0xffa7,0
7009,33.01315267,192.168.188.128,23.74.28.11,TCP,54,54204  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0,80,0x4505 (17669),0x02,0x454d,0x010,0xa045,0
7010,33.01354509,192.168.188.128,23.74.28.11,OCSP,480,Request,80,0x4506 (17670),0x02,0x43a2,0x018,0x1245,0
7011,33.01374978,23.74.28.11,192.168.188.128,TCP,60,80  >  54204 [ACK] Seq=1 Ack=427 Win=64240 Len=0,54204,0x588f (22671),0x00,0x31c3,0x010,0x15bb,0
7012,33.01375874,23.74.28.11,192.168.188.128,TCP,60,"80  >  54208 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",54208,0x5890 (22672),0x00,0x31be,0x012,0xa182,0
7013,33.01376836,192.168.188.128,23.74.28.11,TCP,54,54208  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0,80,0xa29e (41630),0x02,0xe7b3,0x010,0x4220,0
7014,33.01378814,23.74.28.11,192.168.188.128,TCP,60,"80  >  54206 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",54206,0x5891 (22673),0x00,0x31bd,0x012,0xe3c1,0
7015,33.0137931,192.168.188.128,23.74.28.11,TCP,54,54206  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0,80,0x9251 (37457),0x02,0xf800,0x010,0x845f,0
7016,33.01399701,192.168.188.128,23.74.28.11,OCSP,480,Request,80,0xa29f (41631),0x02,0xe608,0x018,0xb41f,0
7017,33.0166182,192.168.188.128,23.23.162.15,TCP,54,41340  >  443 [ACK] Seq=325 Ack=5736 Win=43800 Len=0,443,0xfb46 (64326),0x02,0x093a,0x010,0x2965,0
7018,33.01663852,192.168.188.128,23.23.162.15,TCP,54,41342  >  443 [ACK] Seq=325 Ack=5736 Win=43800 Len=0,443,0x8205 (33285),0x02,0x827b,0x010,0xad06,0
7019,33.01667244,23.74.28.11,192.168.188.128,TCP,60,80  >  54208 [ACK] Seq=1 Ack=427 Win=64240 Len=0,54208,0x5892 (22674),0x00,0x31c0,0x010,0xb795,0
7020,33.01668396,23.74.28.11,192.168.188.128,TCP,60,"80  >  54210 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",54210,0x5893 (22675),0x00,0x31bb,0x012,0xa8a6,0
7021,33.01672482,192.168.188.128,23.74.28.11,TCP,54,54210  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0,80,0x3edc (16092),0x02,0x4b76,0x010,0x4944,0
7022,33.03203701,23.74.28.11,192.168.188.128,OCSP,916,Response,54202,0x5894 (22676),0x00,0x2e60,0x018,0x5bf7,0
7023,33.032057,192.168.188.128,23.74.28.11,TCP,54,54202  >  80 [ACK] Seq=427 Ack=863 Win=30170 Len=0,80,0xf004 (61444),0x02,0x9a4d,0x010,0xeb96,0
7024,33.03207328,23.74.28.11,192.168.188.128,OCSP,916,Response,54200,0x5895 (22677),0x00,0x2e5f,0x018,0x81b7,0
7025,33.03207693,192.168.188.128,23.74.28.11,TCP,54,54200  >  80 [ACK] Seq=427 Ack=863 Win=30170 Len=0,80,0x31f9 (12793),0x02,0x5859,0x010,0x1157,0
7026,33.04298934,23.74.28.11,192.168.188.128,OCSP,916,Response,54208,0x5896 (22678),0x00,0x2e5e,0x018,0xa9ae,0
7027,33.0430077,192.168.188.128,23.74.28.11,TCP,54,54208  >  80 [ACK] Seq=427 Ack=863 Win=30170 Len=0,80,0xa2a0 (41632),0x02,0xe7b1,0x010,0x394e,0
7028,33.04302367,23.74.28.11,192.168.188.128,OCSP,916,Response,54204,0x5897 (22679),0x00,0x2e5d,0x018,0x07d4,0
7029,33.04302768,192.168.188.128,23.74.28.11,TCP,54,54204  >  80 [ACK] Seq=427 Ack=863 Win=30170 Len=0,80,0x4507 (17671),0x02,0x454b,0x010,0x9773,0
7030,33.1180135,192.168.188.128,23.23.162.15,TLSv1.2,674,Application Data,443,0x9542 (38210),0x02,0x6cd2,0x018,0xc72f,0
7031,33.11810127,192.168.188.128,23.23.162.15,TLSv1.2,678,Application Data,443,0x965d (38493),0x02,0x6bb3,0x018,0xa99c,0
7032,33.11842007,23.23.162.15,192.168.188.128,TCP,60,443  >  41330 [ACK] Seq=5736 Ack=945 Win=64240 Len=0,41330,0x5898 (22680),0x00,0xabe8,0x010,0x4b0b,0
7033,33.11843172,23.23.162.15,192.168.188.128,TCP,60,443  >  41328 [ACK] Seq=5736 Ack=949 Win=64240 Len=0,41328,0x5899 (22681),0x00,0xabe7,0x010,0x9b63,0
7034,33.1219072,192.168.188.128,192.168.188.2,DNS,84,Standard query 0xdb42 A api.sail-personalize.com,53,0x4df3 (19955),0x02,0xf2df,,,0
7035,33.12195081,192.168.188.128,192.168.188.2,DNS,84,Standard query 0x1525 AAAA api.sail-personalize.com,53,0x4df4 (19956),0x02,0xf2de,,,0
7036,33.14339439,192.168.188.2,192.168.188.128,DNS,138,Standard query response 0xdb42 A api.sail-personalize.com CNAME nj1-api.sail-personalize.com A 162.208.117.19 A 96.47.70.132,57096,0x589a (22682),0x00,0xe802,,,0
7037,34.45633426,192.168.188.128,44.190.6.254,NTP,90,"NTP Version 4, client",123,0x9f41 (40769),0x02,0xea6a,,,0
7038,34.45899665,23.23.162.15,192.168.188.128,TLSv1.2,646,Application Data,41328,0x589b (22683),0x00,0xa995,0x018,0xd4d6,0
7039,34.45907917,192.168.188.128,23.23.162.15,TCP,54,41328  >  443 [ACK] Seq=949 Ack=6328 Win=46720 Len=0,443,0x965e (38494),0x02,0x6e22,0x010,0xdd83,0
7040,34.4604443,23.23.162.15,192.168.188.128,TLSv1.2,646,Application Data,41330,0x589c (22684),0x00,0xa994,0x018,0x578d,0
7041,34.46046493,192.168.188.128,23.23.162.15,TCP,54,41330  >  443 [ACK] Seq=945 Ack=6328 Win=46720 Len=0,443,0x9543 (38211),0x02,0x6f3d,0x010,0x8d2b,0
7042,34.4623645,192.168.188.128,104.84.148.238,TLSv1.2,613,Application Data,443,0xc10e (49422),0x02,0xfd26,0x018,0x8e79,0
7043,34.46353381,104.84.148.238,192.168.188.128,TCP,60,443  >  53972 [ACK] Seq=5465 Ack=1407 Win=64240 Len=0,53972,0x589d (22685),0x00,0x67c7,0x010,0xb3f4,0
7044,34.46469556,192.168.188.2,192.168.188.128,DNS,163,Standard query response 0x1525 AAAA api.sail-personalize.com CNAME nj1-api.sail-personalize.com SOA ns10.dnsmadeeasy.com,57096,0x589e (22686),0x00,0xe7e5,,,0
7045,34.46809036,192.168.188.128,192.168.188.2,DNS,85,Standard query 0xe034 A assets.bounceexchange.com,53,0x4df9 (19961),0x02,0xf2d8,,,0
7046,34.46810173,192.168.188.128,192.168.188.2,DNS,85,Standard query 0xa32c AAAA assets.bounceexchange.com,53,0x4dfa (19962),0x02,0xf2d7,,,0
7047,34.4811324,192.168.188.128,192.168.188.2,DNS,86,Standard query 0xfa2f A pop-tch1.perf.linkedin.com,53,0x4dfb (19963),0x02,0xf2d5,,,0
7048,34.48114541,192.168.188.128,192.168.188.2,DNS,86,Standard query 0xd5c4 AAAA pop-tch1.perf.linkedin.com,53,0x4dfc (19964),0x02,0xf2d4,,,0
7049,34.49251466,192.168.188.128,45.54.49.1,TLSv1.2,677,Application Data,443,0xe48f (58511),0x02,0x7871,0x018,0xd7ca,0
7050,34.49279787,192.168.188.128,162.208.117.19,TCP,74,35916  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1070063284 TSecr=0 WS=128,443,0x396e (14702),0x02,0x6c41,0x002,0xb621,0
7051,34.49294122,45.54.49.1,192.168.188.128,TCP,60,443  >  48360 [ACK] Seq=161 Ack=1192 Win=64240 Len=0,48360,0x589f (22687),0x00,0x06d1,0x010,0x8f8c,0
7052,34.49308441,192.168.188.128,162.208.117.19,TCP,74,35918  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1070063284 TSecr=0 WS=128,443,0x22ed (8941),0x02,0x82c2,0x002,0x8faa,0
7053,34.4932059,192.168.188.128,162.208.117.19,TCP,74,35920  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=1070063284 TSecr=0 WS=128,443,0x97a8 (38824),0x02,0x0e07,0x002,0xae5d,0
7054,34.49660147,192.168.188.2,192.168.188.128,DNS,205,Standard query response 0xa32c AAAA assets.bounceexchange.com CNAME dw6gonse2zdus.cloudfront.net SOA ns-662.awsdns-18.net,52558,0x58a0 (22688),0x00,0xe7b9,,,0
7055,34.4986867,192.168.188.2,192.168.188.128,DNS,143,Standard query response 0xe034 A assets.bounceexchange.com CNAME dw6gonse2zdus.cloudfront.net A 13.35.81.46,52558,0x58a1 (22689),0x00,0xe7f6,,,0
7056,34.498706,104.84.148.238,192.168.188.128,TLSv1.2,331,Application Data,53972,0x58a2 (22690),0x00,0x66ad,0x018,0x7d7b,0
7057,34.49871596,192.168.188.128,104.84.148.238,TCP,54,53972  >  443 [ACK] Seq=1407 Ack=5742 Win=49640 Len=0,443,0xc10f (49423),0x02,0xff54,0x010,0xebe7,0
7058,34.49904906,192.168.188.128,13.35.81.46,TCP,74,43956  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=2882513100 TSecr=0 WS=128,443,0x1d33 (7475),0x02,0x420f,0x002,0xac25,0
7059,34.50586808,192.168.188.2,192.168.188.128,DNS,102,Standard query response 0xfa2f A pop-tch1.perf.linkedin.com A 144.2.193.69,46734,0x58a3 (22691),0x00,0xe81d,,,0
7060,34.51731856,192.168.188.2,192.168.188.128,DNS,114,Standard query response 0xd5c4 AAAA pop-tch1.perf.linkedin.com AAAA 2620:119:5082:1::9002:c145,46734,0x58a4 (22692),0x00,0xe810,,,0
7061,34.51843054,192.168.188.128,144.2.193.69,TCP,74,50500  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3008079173 TSecr=0 WS=128,443,0xf8b5 (63669),0x02,0x7395,0x002,0x8170,0
7062,34.51870749,192.168.188.128,144.2.193.69,TCP,74,50502  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3008079174 TSecr=0 WS=128,443,0x3bda (15322),0x02,0x3071,0x002,0x39f7,0
7063,34.53573893,13.35.81.46,192.168.188.128,TCP,60,"443  >  43956 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",43956,0x58a5 (22693),0x00,0x06ad,0x012,0x1c43,0
7064,34.53577311,192.168.188.128,13.35.81.46,TCP,54,43956  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,443,0x1d34 (7476),0x02,0x4222,0x010,0xbce0,0
7065,34.53634698,192.168.188.128,13.35.81.46,TLSv1.2,256,Client Hello,443,0x1d35 (7477),0x02,0x4157,0x018,0x3df0,0
7066,34.53703618,13.35.81.46,192.168.188.128,TCP,60,443  >  43956 [ACK] Seq=1 Ack=203 Win=64240 Len=0,43956,0x58a6 (22694),0x00,0x06b0,0x010,0x3336,0
7067,34.54217712,45.54.49.1,192.168.188.128,TLSv1.2,366,Application Data,48360,0x58a7 (22695),0x00,0x0591,0x018,0x2c5a,0
7068,34.54378904,162.208.117.19,192.168.188.128,TCP,60,"443  >  35916 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",35916,0x58a8 (22696),0x00,0x4d17,0x012,0xbcd8,0
7069,34.54381759,192.168.188.128,162.208.117.19,TCP,54,35916  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,443,0x396f (14703),0x02,0x6c54,0x010,0x5d76,0
7070,34.5438514,162.208.117.19,192.168.188.128,TCP,60,"443  >  35920 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",35920,0x58a9 (22697),0x00,0x4d16,0x012,0x0dd5,0
7071,34.54385738,192.168.188.128,162.208.117.19,TCP,54,35920  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,443,0x97a9 (38825),0x02,0x0e1a,0x010,0xae72,0
7072,34.54647933,162.208.117.19,192.168.188.128,TCP,60,"443  >  35918 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",35918,0x58aa (22698),0x00,0x4d15,0x012,0xed69,0
7073,34.54650592,192.168.188.128,162.208.117.19,TCP,54,35918  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0,443,0x22ee (8942),0x02,0x82d5,0x010,0x8e07,0
7074,34.55740362,44.190.6.254,192.168.188.128,NTP,90,"NTP Version 4, server",54228,0x58ab (22699),0x00,0x3111,,,0
7075,33.25828117,192.168.188.128,162.208.117.19,TLSv1.2,255,Client Hello,443,0x97aa (38826),0x02,0x0d50,0x018,0x8cad,0
7076,33.25850888,192.168.188.128,162.208.117.19,TLSv1.2,255,Client Hello,443,0x3970 (14704),0x02,0x6b8a,0x018,0x1ff7,0
7077,33.25924057,192.168.188.128,162.208.117.19,TLSv1.2,255,Client Hello,443,0x22ef (8943),0x02,0x820b,0x018,0x9e3c,0
7078,33.25966351,162.208.117.19,192.168.188.128,TCP,60,443  >  35920 [ACK] Seq=1 Ack=202 Win=64240 Len=0,35920,0x58ac (22700),0x00,0x4d17,0x010,0x24c9,0
7079,33.25967854,162.208.117.19,192.168.188.128,TCP,60,443  >  35916 [ACK] Seq=1 Ack=202 Win=64240 Len=0,35916,0x58ad (22701),0x00,0x4d16,0x010,0xd3cc,0
7080,33.25968333,13.35.81.46,192.168.188.128,TLSv1.2,1514,Server Hello,43956,0x58ae (22702),0x00,0x00f4,0x010,0x616d,0
7081,33.25969016,192.168.188.128,13.35.81.46,TCP,54,43956  >  443 [ACK] Seq=203 Ack=1461 Win=32120 Len=0,443,0x1d36 (7478),0x02,0x4220,0x010,0xaafa,0
7082,33.25970628,13.35.81.46,192.168.188.128,TCP,1514,443  >  43956 [ACK] Seq=1461 Ack=203 Win=64240 Len=1460 [TCP segment of a reassembled PDU],43956,0x58af (22703),0x00,0x00f3,0x010,0xe9ea,0
7083,33.25971013,192.168.188.128,13.35.81.46,TCP,54,43956  >  443 [ACK] Seq=203 Ack=2921 Win=35040 Len=0,443,0x1d37 (7479),0x02,0x421f,0x010,0x99de,0
7084,33.25973062,13.35.81.46,192.168.188.128,TCP,1514,"443  >  43956 [PSH, ACK] Seq=2921 Ack=203 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",43956,0x58b0 (22704),0x00,0x00f2,0x018,0x9bce,0
7085,33.25973428,192.168.188.128,13.35.81.46,TCP,54,43956  >  443 [ACK] Seq=203 Ack=4381 Win=37960 Len=0,443,0x1d38 (7480),0x02,0x421e,0x010,0x88c2,0
7086,33.25973658,13.35.81.46,192.168.188.128,TLSv1.2,1429,"Certificate, Certificate Status, Server Key Exchange, Server Hello Done",43956,0x58b1 (22705),0x00,0x0146,0x018,0x6ef4,0
7087,33.25973847,192.168.188.128,13.35.81.46,TCP,54,43956  >  443 [ACK] Seq=203 Ack=5756 Win=40880 Len=0,443,0x1d39 (7481),0x02,0x421d,0x010,0x77fb,0
7088,33.25974022,162.208.117.19,192.168.188.128,TCP,60,443  >  35918 [ACK] Seq=1 Ack=202 Win=64240 Len=0,35918,0x58b2 (22706),0x00,0x4d11,0x010,0x045e,0
7089,33.26390015,192.168.188.128,192.168.188.2,DNS,83,Standard query 0x298e A syndication.twitter.com,53,0x4e11 (19985),0x02,0xf2c2,,,0
7090,33.26391249,192.168.188.128,192.168.188.2,DNS,83,Standard query 0x77cd AAAA syndication.twitter.com,53,0x4e12 (19986),0x02,0xf2c1,,,0
7091,33.27431296,192.168.188.128,13.35.81.46,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",443,0x1d3a (7482),0x02,0x419e,0x018,0x9818,0
7092,33.27667255,13.35.81.46,192.168.188.128,TCP,60,443  >  43956 [ACK] Seq=5756 Ack=329 Win=64240 Len=0,43956,0x58b3 (22707),0x00,0x06a3,0x010,0x1c3d,0
7093,33.28273687,192.168.188.128,13.35.81.46,TLSv1.2,217,Application Data,443,0x1d3b (7483),0x02,0x4178,0x018,0xf800,0
7094,33.28359973,192.168.188.2,192.168.188.128,DNS,99,Standard query response 0x298e A syndication.twitter.com A 199.16.156.201,50649,0x58b4 (22708),0x00,0xe80f,,,0
7095,33.28361652,13.35.81.46,192.168.188.128,TCP,60,443  >  43956 [ACK] Seq=5756 Ack=492 Win=64240 Len=0,43956,0x58b5 (22709),0x00,0x06a1,0x010,0x1b9a,0
7096,33.28582852,192.168.188.128,45.54.49.1,TCP,54,48360  >  443 [ACK] Seq=1192 Ack=473 Win=31088 Len=0,443,0xe490 (58512),0x02,0x7adf,0x010,0x0fd5,0
7097,33.29003054,13.35.81.46,192.168.188.128,TLSv1.2,312,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message",43956,0x58b6 (22710),0x00,0x059e,0x018,0x6892,0
7098,33.29004626,13.35.81.46,192.168.188.128,TLSv1.2,123,Application Data,43956,0x58b7 (22711),0x00,0x065a,0x018,0x9afb,0
7099,33.29004939,162.208.117.19,192.168.188.128,TLSv1.2,1390,Server Hello,35920,0x58b8 (22712),0x00,0x47d3,0x018,0x0028,0
7100,33.29005823,192.168.188.128,162.208.117.19,TCP,54,35920  >  443 [ACK] Seq=202 Ack=1337 Win=32064 Len=0,443,0x97ab (38827),0x02,0x0e18,0x010,0x9d41,0
7101,33.29249865,162.208.117.19,192.168.188.128,TCP,1514,443  >  35920 [ACK] Seq=1337 Ack=202 Win=64240 Len=1460 [TCP segment of a reassembled PDU],35920,0x58b9 (22713),0x00,0x4756,0x010,0x93f4,0
7102,33.29251885,192.168.188.128,162.208.117.19,TCP,54,35920  >  443 [ACK] Seq=202 Ack=2797 Win=35040 Len=0,443,0x97ac (38828),0x02,0x0e17,0x010,0x8bed,0
7103,33.29255095,162.208.117.19,192.168.188.128,TCP,1266,"443  >  35920 [PSH, ACK] Seq=2797 Ack=202 Win=64240 Len=1212 [TCP segment of a reassembled PDU]",35920,0x58ba (22714),0x00,0x484d,0x018,0x7675,0
7104,33.29255512,192.168.188.128,162.208.117.19,TCP,54,35920  >  443 [ACK] Seq=202 Ack=4009 Win=37960 Len=0,443,0x97ad (38829),0x02,0x0e16,0x010,0x7bc9,0
7105,33.29255737,162.208.117.19,192.168.188.128,TLSv1.2,779,"Certificate, Server Hello Done",35920,0x58bb (22715),0x00,0x4a33,0x018,0x17c4,0
7106,33.29255963,192.168.188.128,162.208.117.19,TCP,54,35920  >  443 [ACK] Seq=202 Ack=4734 Win=40880 Len=0,443,0x97ae (38830),0x02,0x0e15,0x010,0x6d8c,0
7107,33.29347788,162.208.117.19,192.168.188.128,TLSv1.2,1514,Server Hello,35916,0x58bc (22716),0x00,0x4753,0x010,0x2cd7,0
7108,33.29349405,192.168.188.128,162.208.117.19,TCP,54,35916  >  443 [ACK] Seq=202 Ack=1461 Win=32120 Len=0,443,0x3971 (14705),0x02,0x6c52,0x010,0x4b91,0
7109,33.2935101,162.208.117.19,192.168.188.128,TCP,1266,"443  >  35916 [PSH, ACK] Seq=1461 Ack=202 Win=64240 Len=1212 [TCP segment of a reassembled PDU]",35916,0x58bd (22717),0x00,0x484a,0x018,0x4803,0
7110,33.29351419,192.168.188.128,162.208.117.19,TCP,54,35916  >  443 [ACK] Seq=202 Ack=2673 Win=35040 Len=0,443,0x3972 (14706),0x02,0x6c51,0x010,0x3b6d,0
7111,33.2961805,192.168.188.128,192.168.188.2,DNS,90,Standard query 0x4206 A securepubads.g.doubleclick.net,53,0x4e1a (19994),0x02,0xf2b2,,,0
7112,33.29619273,192.168.188.128,192.168.188.2,DNS,90,Standard query 0x1137 AAAA securepubads.g.doubleclick.net,53,0x4e1b (19995),0x02,0xf2b1,,,0
7113,33.29758362,162.208.117.19,192.168.188.128,TCP,1514,443  >  35916 [ACK] Seq=2673 Ack=202 Win=64240 Len=1460 [TCP segment of a reassembled PDU],35916,0x58be (22718),0x00,0x4751,0x010,0xee0b,0
7114,33.29760399,192.168.188.128,162.208.117.19,TCP,54,35916  >  443 [ACK] Seq=202 Ack=4133 Win=37960 Len=0,443,0x3973 (14707),0x02,0x6c50,0x010,0x2a51,0
7115,33.29762183,162.208.117.19,192.168.188.128,TLSv1.2,655,"Certificate, Server Hello Done",35916,0x58bf (22719),0x00,0x4aab,0x018,0xc04f,0
7116,33.29762551,192.168.188.128,162.208.117.19,TCP,54,35916  >  443 [ACK] Seq=202 Ack=4734 Win=40880 Len=0,443,0x3974 (14708),0x02,0x6c4f,0x010,0x1c90,0
7117,33.29762789,162.208.117.19,192.168.188.128,TLSv1.2,1390,Server Hello,35918,0x58c0 (22720),0x00,0x47cb,0x018,0x8f6c,0
7118,33.29763033,192.168.188.128,162.208.117.19,TCP,54,35918  >  443 [ACK] Seq=202 Ack=1337 Win=32064 Len=0,443,0x22f0 (8944),0x02,0x82d3,0x010,0x7cd6,0
7119,33.29952024,162.208.117.19,192.168.188.128,TCP,1514,443  >  35918 [ACK] Seq=1337 Ack=202 Win=64240 Len=1460 [TCP segment of a reassembled PDU],35918,0x58c1 (22721),0x00,0x474e,0x010,0x7389,0
7120,33.29954081,192.168.188.128,162.208.117.19,TCP,54,35918  >  443 [ACK] Seq=202 Ack=2797 Win=35040 Len=0,443,0x22f1 (8945),0x02,0x82d2,0x010,0x6b82,0
7121,33.29956611,162.208.117.19,192.168.188.128,TCP,1266,"443  >  35918 [PSH, ACK] Seq=2797 Ack=202 Win=64240 Len=1212 [TCP segment of a reassembled PDU]",35918,0x58c2 (22722),0x00,0x4845,0x018,0x560a,0
7122,33.29957125,192.168.188.128,162.208.117.19,TCP,54,35918  >  443 [ACK] Seq=202 Ack=4009 Win=37960 Len=0,443,0x22f2 (8946),0x02,0x82d1,0x010,0x5b5e,0
7123,33.29957434,162.208.117.19,192.168.188.128,TLSv1.2,779,"Certificate, Server Hello Done",35918,0x58c3 (22723),0x00,0x4a2b,0x018,0xf758,0
7124,33.29957675,192.168.188.128,162.208.117.19,TCP,54,35918  >  443 [ACK] Seq=202 Ack=4734 Win=40880 Len=0,443,0x22f3 (8947),0x02,0x82d0,0x010,0x4d21,0
